zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1,2006,4,22,7425.33,6769.33,6409.33,6260,6372.67,6558.67,7208,7747.33,8945.33,9866.67,10318,10382,10236,9850.67,9566,9730.67,9703.33,9770,9826.67,9796.67,10448.67,10199.33,9293.33,7991.33
1,2006,4,23,6844,6310,6045.33,5933.33,5927.33,6096,6734.67,7939.33,9201.33,9855.33,9894,9820.67,10260,10392,10332,10590.67,11018,11461.33,11364.67,11270.67,12056,11282.67,9973.33,8650.67
1,2006,4,24,7605.33,6943.33,6678,6428,6748.67,7839.33,9439.33,9928.67,9270.67,9228,9138.67,9194.67,9500.67,10088.67,10384,10909.33,11670.67,12348,12512,12450.67,12980,12304,10395.33,8612.67
1,2006,4,25,7656.67,7026,6756.67,6583.33,6842,7906,9672.67,10038.67,9142.67,8927.33,9025.33,9127.33,9374,9984.67,10521.33,11319.33,11584,12083.33,12316,12768,13234,12350.67,10418,8705.33
1,2006,4,26,7694,7224.67,6714.67,6593.33,6906,7794.67,9586,10136,9375.33,9128,9101.33,8928,8793.33,8786.67,8796,9252,9890.67,10439.33,11040,11441.33,12116,11638,9974.67,8625.33
1,2006,4,27,7812,7428.67,7372,7380.67,7860.67,9034.67,10912.67,11366,10341.33,10054.67,9766.67,9242.67,8783.33,8544,8304.67,8646.67,9084,9652.67,9893.33,10388,11598.67,11322.67,9900,8247.33
1,2006,4,28,7455.33,7394.67,7299.33,7386.67,7952.67,9494.67,11899.33,12030.67,10442,9698.67,9446,8791.33,8682,8586.67,8449.33,8744.67,9440.67,9697.33,9610.67,9821.33,10463.33,10309.33,9328,7986
1,2006,4,29,7151.33,6794.67,6782.67,6950,7493.33,8144.67,9354.67,10497.33,10888,10586.67,10000.67,9704.67,9300.67,8902.67,8824,8994.67,9498.67,10061.33,10099.33,10141.33,10479.33,10049.33,9137.33,8013.33
1,2006,4,30,7120.67,6744.67,6654,6745.33,6952,7350,8445.33,10079.33,11310.67,11377.33,10779.33,10135.33,9843.33,9547.33,9068,8768.67,8961.33,9262.67,9620,9986.67,10909.33,10483.33,9431.33,8417.33
1,2006,5,1,7600.67,7582,7636.67,7593.33,8354.67,9666,11734.67,12019.33,10639.33,10103.33,9492,9089.33,8768.67,8787.33,8752,8992,9489.33,9895.33,10298,10564.67,11604,11381.33,9723.33,8254
1,2006,5,2,7399.33,7219.33,7083.33,7188.67,7697.33,9216.67,11258.67,11544.67,10194,9653.33,9164.67,8825.33,8892.67,9136.67,8950.67,9154.67,9752,10430,10790,10906.67,11678.67,11569.33,9808,8306.67
1,2006,5,3,7367.33,6868,6670.67,6570,6777.33,7779.33,9709.33,10062.67,9200,8960.67,9146,9085.33,8808,8783.33,8732.67,8896,9302.67,9988,10420.67,10658.67,11217.33,11058.67,9646.67,8135.33
1,2006,5,4,7174,6852,6687.33,6696.67,7004,8162,10044.67,10406,9444.67,9094.67,9194.67,9040.67,9244.67,9570,10126,10608.67,11521.33,12358,12658,12644.67,13052,12601.33,11024.67,9296
1,2006,5,5,7920.67,7420.67,7121.33,6932.67,7124,7972,9513.33,9870.67,9427.33,9408.67,9432.67,9463.33,9688,9930.67,9710.67,9906.67,10554.67,10838,10866,10973.33,11541.33,11211.33,9992,8810
1,2006,5,6,7913.33,7206,6609.33,6405.33,6446,6846,7690,8605.33,9790.67,10320.67,10380,10520.67,10716,10652,10989.33,11589.33,12136.67,12491.33,12030.67,11646,11568.67,11282.67,10063.33,8585.33
1,2006,5,7,7404.67,6789.33,6460.67,6346,6353.33,6485.33,7051.33,8432,10291.33,10995.33,10835.33,10350,10442.67,10701.33,10661.33,10702,10934.67,11620.67,11797.33,11911.33,12291.33,11412,10218.67,9088
1,2006,5,8,8366.67,8042.67,7981.33,7982,8356.67,9592.67,11476.67,12012,11226,10896,10675.33,10243.33,9753.33,9702.67,9379.33,9524.67,9970,10702.67,11469.33,11892.67,12249.33,11749.33,10490.67,9070
1,2006,5,9,8407.33,8178,8098,8049.33,8346.67,9456.67,11426.67,11494,10579.33,10387.33,10280,9936.67,9283.33,9267.33,8853.33,9110,9256.67,9723.33,10088.67,10467.33,11434.67,11502.67,10094.67,8675.33
1,2006,5,10,7828,7757.33,7750,7906,8282,9711.33,11747.33,11678,10112.67,9476,9242,9014.67,8916.67,9119.33,9368.67,9598.67,10229.33,10932,11307.33,11288,12181.33,11775.33,10516,8940.67
1,2006,5,11,7852.67,7302.67,7030.67,6859.33,7068.67,8027.33,9721.33,10124.67,9477.33,9250,9468.67,9426.67,9408.67,9339.33,9286.67,9282,9810.67,10472.67,10762.67,11006.67,11236.67,11028.67,9772,8560
1,2006,5,12,7917.33,7702,7594,7561.33,7985.33,9609.33,11734,12049.33,10789.33,10055.33,9454,9127.33,8926,8944.67,8836.67,8828,9363.33,9614,9650.67,9829.33,10627.33,10616.67,9626.67,8662
1,2006,5,13,7766,7365.33,7322,7352.67,7533.33,8147.33,9203.33,10294,10610.67,10532.67,10132.67,10068.67,9756.67,9722,9714.67,9904,10211.33,10413.33,10350.67,10258.67,10620,10698.67,9656.67,8412.67
1,2006,5,14,7349.33,6851.33,6534,6642.67,6576,6735.33,7449.33,8806,10530,11266.67,10648.67,10038.67,9836,9522,9402.67,9125.33,9208.67,9350.67,9557.33,10066,10590.67,10248.67,9462.67,8635.33
1,2006,5,15,7772,7348,7314.67,7422,7937.33,9406,11392,11854.67,11120.67,10708.67,10098.67,9723.33,9817.33,9562.67,9179.33,8734,9236,9802,10365.33,11383.33,11888,11114,9882,8644.67
1,2006,5,16,7788,7531.33,7566,7770.67,8316,9794,11648,11787.33,10512.67,10024,9829.33,9410.67,8919.33,8948,8704,8856,9171.33,9691.33,10192.67,10926,11468,11294,9590,8288
1,2006,5,17,7439.33,7154,7036.67,7056.67,7640,9004,11135.33,11126.67,9774,9340,9093.33,8990.67,9006,9166.67,9200,9333.33,9818,10176.67,10343.33,10833.33,11560,11160.67,9676,8248
1,2006,5,18,7512,7090,6904,6872.67,7302.67,8414,10434,10683.33,9634,9287.33,8991.33,8795.33,8669.33,8770,8832,8951.33,9349.33,9736,10277.33,10799.33,11512.67,11548,9833.33,8463.33
1,2006,5,19,7498,7072,7024.67,7184,7713.33,8870.67,11010,11237.33,10037.33,9677.33,9547.33,9375.33,8984.67,8743.33,8560.67,8830,9144,9551.33,9820.67,9966,10355.33,10408,9432,8358
1,2006,5,20,7433.33,6936,6791.33,6822.67,6923.33,7376,8202.67,9089.33,9524,10220,10302,10354.67,10312.67,10106,10324,10732,11063.33,11572.67,11587.33,11300.67,11171.33,11060.67,9968,8513.33
1,2006,5,21,7398.67,6771.33,6428,6358.67,6400,6624,7280.67,8732.67,10022,10759.33,10526.67,10440,10528.67,10610.67,10992,11290,11704,12338.67,12430,12218.67,12184.67,12028.67,10425.33,8984.67
1,2006,5,22,7794.67,7206.67,6830,6613.33,6974,7942,9530.67,10096,9331.33,9138.67,9187.33,9103.33,8968.67,9208,9350.67,9802.67,10654.67,11449.33,11724.67,11638.67,11854,11723.33,9900,8332.67
1,2006,5,23,7330,6846,6670,6584.67,7044.67,8185.33,10162.67,10666.67,9653.33,9092,9112,8992.67,8909.33,8941.33,9169.33,9658.67,10207.33,11084.67,11598,11676,11658,11608,10062,8416.67
1,2006,5,24,7368.67,6929.33,6873.33,6902.67,7292.67,8489.33,10476.67,10652.67,9624.67,9281.33,9274,9240.67,9126.67,9504,9704.67,10391.33,11233.33,12088,12367.33,12123.33,12088.67,11713.33,10362,8541.33
1,2006,5,25,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,5,26,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,5,27,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,5,28,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,5,29,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,5,30,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,5,31,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,6,1,10501.33,9454.67,8752,8356,8335.33,9167.33,10534,11266,11299.33,12387.33,13451.33,14960,16381.33,17749.33,18548.67,19178.67,19002,18524,18336,17508.67,17021.33,16362.67,14156.67,11922.67
1,2006,6,2,10127.33,9280,8756,8324.67,8410.67,9168,10529.33,11343.33,11341.33,11876.67,12596.67,13981.33,15648.67,16616.67,17231.33,18500,19312,18182.67,15828,14205.33,14189.33,13986,12648.67,10821.33
1,2006,6,3,9426.67,8730,8240.67,7916.67,7788.67,8028,8597.33,9487.33,10424.67,11262.67,11712.67,12096,12752,13209.33,13798,14336,14697.33,14712.67,14452.67,13774,12829.33,12560.67,11430,9716.67
1,2006,6,4,8406,7558.67,7072,6859.33,6820.67,6874,7372.67,8696.67,10492.67,11744.67,12142,12818.67,13274,13734,13882.67,14220,14816,14962,14594,13604.67,13378,13211.33,11548,9614.67
1,2006,6,5,8258,7703.33,7349.33,7064,7258.67,8100.67,9584.67,10111.33,9676,9815.33,10000,10203.33,10202.67,10188,10370,10440,11195.33,11836.67,12145.33,12149.33,12126,11936.67,10380,8844.67
1,2006,6,6,7625.33,7204.67,6950.67,6840,7048,7912,9501.33,9898,9404,9410,9850.67,9976,10260,10293.33,10798,11139.33,11690,12440,13108,13011.33,12907.33,12756,10922.67,9172
1,2006,6,7,7898.67,7367.33,6984,6847.33,7122.67,7958.67,9374,9942,9532,9564.67,10086.67,10766,11583.33,12692,13524,14153.33,14824,15626.67,15540.67,14902.67,14426,14234,12172.67,10162.67
1,2006,6,8,8775.33,8173.33,7745.33,7404,7577.33,8434,9836,10248.67,9877.33,9972.67,10282,10572.67,11311.33,12206,12021.33,11496.67,11795.33,12749.33,12845.33,12531.33,12836.67,12948.67,11418,9392
1,2006,6,9,8226,7551.33,7264,7180,7371.33,8079.33,9558,10344,10153.33,10438,10879.33,11367.33,12106,12871.33,13791.33,14440.67,15204,15492,15182,14422,13600,13432,12076,10372.67
1,2006,6,10,8861.33,7943.33,7472.67,7147.33,7147.33,7338,8142,9134.67,10300.67,10953.33,11429.33,11478,11391.33,11933.33,12693.33,13410.67,13664,13589.33,13076.67,12838,12505.33,12386,11119.33,9878
1,2006,6,11,8506,7754,7289.33,7006.67,6897.33,7026.67,7614,8620.67,10260,11299.33,11856,11773.33,11770.67,11958,12368,12914,13658,14179.33,14274,13860.67,13619.33,13426.67,12193.33,10528.67
1,2006,6,12,9087.33,8346,8066,7344,7588.67,8505.33,9381.33,9580.67,9756,10058.67,10314.67,10406.67,10166,10080.67,10138,10763.33,11769.33,12716,12947.33,12754,12550.67,12546.67,11047.33,9204
1,2006,6,13,7845.33,7321.33,7021.33,6865.33,7056.67,7826,8846.67,9220.67,9556.67,10024.67,10500.67,10879.33,11157.33,11738.67,11923.33,12388.67,13084.67,13713.33,13815.33,13327.33,13230,13211.33,11700,9826.67
1,2006,6,14,8616,7928.67,7672,7428.67,7596,8356.67,9670,10049.33,10054.67,10104.67,10444,10413.33,10384,10176.67,10293.33,10789.33,11951.33,12977.33,13444,13428,13152,13122,11671.33,9938
1,2006,6,15,8561.33,7828.67,7408,7204,7272,8026.67,9104.67,9530,10048,10348.67,10896.67,11307.33,12095.33,13088.67,13734.67,14459.33,15163.33,15944.67,16160,15587.33,14669.33,14539.33,12627.33,10616.67
1,2006,6,16,9213.33,8192.67,7812.67,7537.33,7606.67,8238,9018,9519.33,10112.67,10899.33,11860.67,12348.67,13202.67,14436,15256.67,16176,17222,17896.67,17790,16817.33,15592.67,14939.33,13200.67,11338.67
1,2006,6,17,9532,8468,7924.67,7529.33,7411.33,7601.33,8074,9228,10610.67,11919.33,12996.67,14398.67,15780.67,17222,18423.33,19389.33,20175.33,20451.33,20018,19198.67,17805.33,17013.33,15227.33,13004.67
1,2006,6,18,10889.33,9628,8859.33,8335.33,8098.67,8006.67,8281.33,9901.33,12152,14195.33,15442,16790.67,18068,18893.33,19282,19902,20274,20373.33,19888,18804.67,17658.67,16813.33,14893.33,12435.33
1,2006,6,19,10576,9401.33,8758.67,8230,8196.67,8756.67,9986,10726.67,10999.33,11874.67,13193.33,14454,15486,16786,17487.33,17873.33,17795.33,17797.33,17161.33,16417.33,15872.67,15425.33,13559.33,11453.33
1,2006,6,20,9720.67,8726,8306,8106.67,8140.67,8796,9870.67,10556.67,11236.67,12282,13520,14351.33,15157.33,16265.33,17246.67,18138.67,19000,19964,20212,19218.67,17876,16963.33,14680.67,12169.33
1,2006,6,21,10464,9386.67,8718.67,8244.67,7904,8414,8820.67,9546,10352.67,11679.33,12862,14208.67,15548,17190,18536,19462,20129.33,20802.67,20808,20227.33,18944,17973.33,15457.33,12739.33
1,2006,6,22,10979.33,9958.67,9142.67,8699.33,8628.67,9286,10400.67,11223.33,12348,13828,15815.33,17884.67,19380,20720.67,21848,22772.67,23457.33,23898,23883.33,23167.33,22061.33,21285.33,18963.33,16129.33
1,2006,6,23,14184.67,12758,11543.33,10817.33,10782,11076,11780,12606.67,12718,12582.67,13355.33,14321.33,15097.33,16212.67,17200,18828.67,20267.33,20463.33,19928,18455.33,17760.67,16754,14183.33,12421.33
1,2006,6,24,11023.33,9963.33,9234,8743.33,8625.33,8645.33,9303.33,10459.33,11929.33,13185.33,13927.33,14906.67,15956.67,17044,18188,19135.33,19469.33,19314,18291.33,17071.33,16322,16064,14823.33,13168.67
1,2006,6,25,11398,10218,9468.67,8958.67,8776.67,8845.33,9303.33,10553.33,12219.33,13450,13853.33,14316,15726,17264,18570.67,19229.33,18050.67,17297.33,16456.67,15733.33,15442,14942.67,13490,11918.67
1,2006,6,26,10483.33,9697.33,9276,8904,9009.33,9789.33,10806.67,11368.67,11993.33,13028,14167.33,15449.33,16706,17772.67,17188.67,16752.67,16840.67,16762,16691.33,16290,15561.33,14920,13180,11460
1,2006,6,27,10131.33,8746,8699.33,8576,8692,9598,10483.33,10988.67,11460.67,12341.33,12768,13316.67,13694,12926,12368.67,12262.67,12186,12693.33,13440,13582,13281.33,13582,12312.67,10633.33
1,2006,6,28,9264.67,8454,8100,7785.33,8021.33,8651.33,9787.33,10396.67,10919.33,12050,13720,15040.67,16378,17535.33,18402.67,19100.67,18564.67,17135.33,17121.33,16256,15338.67,14998.67,13877.33,11758.67
1,2006,6,29,9828.67,9030,8560.67,8233.33,8334,8936.67,9903.33,10588.67,10968.67,12123.33,13679.33,14760.67,15969.33,16915.33,17519.33,18256.67,18266.67,18394.67,18167.33,17556,16508,16097.33,14236,11888.67
1,2006,6,30,10087.33,8977.33,8256.67,7850,7846,8429.33,9366.67,10280.67,10724,11475.33,12372,13498,14584,15559.33,16202,17085.33,18091.33,18597.33,18522.67,17536.67,16015.33,15306,13748,11524
1,2006,7,1,9632,8420.67,7704.67,7352,7169.33,7436.67,7904.67,9016,10543.33,11932,13295.33,14664.67,16193.33,17463.33,18335.33,19394,20476,21062.67,20976,19884.67,18557.33,17911.33,16331.33,13896
1,2006,7,2,11647.33,10072.67,9191.33,8586.67,8315.33,8218.67,8573.33,10154,12925.33,15541.33,17452.67,19004,20499.33,21700,22306.67,22780,23426.67,24028.67,24033.33,22800,21158.67,20117.33,17854.67,15280
1,2006,7,3,12825.33,11242.67,10197.33,9488,9156,9401.33,10136.67,11169.33,13185.33,15564,17946.67,19789.33,21238,22231.33,21266,20311.33,20497.33,21256,21438.67,20921.33,19585.33,19018,17236.67,14793.33
1,2006,7,4,12494.67,10989.33,9940.67,9334,8990,9067.33,9414,10658.67,13380.67,16256.67,19245.33,21200.67,22723.33,23754,24313.33,24905.33,24588,22024.67,19306.67,17492,16111.33,15215.33,14509.33,13262.67
1,2006,7,5,11171.33,9752.67,9335.33,9019.33,8866.67,9423.33,10648,11463.33,12545.33,14596,15844.67,16663.33,17576,17901.33,16638.67,16264.67,16934,17650,16554.67,14586.67,15109.33,15288,13831.33,11914
1,2006,7,6,10514.67,9743.33,9238.67,8940.67,9008.67,9587.33,10500,11126.67,11532.67,12257.33,12653.33,13115.33,13909.33,14178.67,14614,15232,16128.67,17323.33,17178,16298.67,15620.67,15485.33,13752,11642
1,2006,7,7,9868,8741.33,8075.33,7576.67,7721.33,8280,9182.67,9792.67,10354,11348,12144.67,12609.33,13146,13736,14229.33,14784.67,15303.33,15888,15807.33,15282,14295.33,14346.67,12788,10945.33
1,2006,7,8,9282,8408.67,7815.33,7485.33,7371.33,7270.67,7563.33,8604,10012.67,11079.33,12134.67,12832.67,13265.33,14152.67,14794.67,15518.67,16461.33,17101.33,16932.67,16092.67,14677.33,14172,12763.33,10694
1,2006,7,9,8975.33,7928,7369.33,7034,6868,6967.33,7428.67,8580.67,10366,11552,12308.67,13088,14218.67,15234,15661.33,15726.67,16203.33,16304,15926,15400.67,14540.67,14388.67,13133.33,11188
1,2006,7,10,9781.33,8958,8524.67,8009.33,8028.67,8682.67,9607.33,10412,10956.67,11824,13082.67,14746,16318.67,17777.33,18717.33,19464.67,19548,20244,20293.33,19567.33,18758,17872.67,15589.33,13120.67
1,2006,7,11,11210,10182.67,9545.33,9018.67,8987.33,9590,10476.67,11084,11854.67,13202,14780,16130.67,17389.33,18746.67,19816,20328,20397.33,20596.67,20373.33,19410,18238,17335.33,15208,12876.67
1,2006,7,12,11363.33,10359.33,9832,9346,9468.67,10120,11352,12056.67,12616,14210,16248,17880.67,19499.33,20371.33,21328,22104,22242,21062,20722,20122,19088.67,18474.67,16470,14244.67
1,2006,7,13,12492.67,11431.33,10662,9980,9951.33,10480,11724,12368,13126.67,14623.33,16089.33,17774,19367.33,20846,20916.67,19310,16062,16621.33,16972,16471.33,16076.67,15476.67,13740.67,12131.33
1,2006,7,14,11020,10206.67,9588.67,9031.33,9147.33,9656,10717.33,11778.67,12672,14222,16044,17376,18702,19516,20675.33,21256.67,19591.33,19716.67,19235.33,18845.33,18358.67,17882.67,15888.67,13630
1,2006,7,15,11694.67,10563.33,9804.67,9389.33,9273.33,9208.67,9700.67,10886,12432.67,13908,14722,15813.33,16377.33,17610.67,19414,20830.67,21733.33,22360,22138.67,21078,19548,18687.33,16668,14108.67
1,2006,7,16,12096.67,10667.33,9740,9119.33,8702.67,8706,8903.33,10397.33,13051.33,15464,17046.67,18591.33,19840.67,20657.33,21199.33,21891.33,22699.33,22866,22589.33,21543.33,19802.67,18740.67,16611.33,13796.67
1,2006,7,17,11855.33,10712.67,9954,9386,9239.33,9768,10534.67,11502,12781.33,14365.33,16356.67,18287.33,20018.67,21335.33,22386,23198,24124,24827.33,24866,23906.67,22414,21614.67,18827.33,15699.33
1,2006,7,18,13649.33,12236.67,11214,10356.67,10068.67,10478,11462.67,12400.67,13515.33,15099.33,17281.33,19206.67,20701.33,22173.33,23188,24152,24884.67,25595.33,25096.67,23961.33,22333.33,21126,18049.33,15272
1,2006,7,19,13296.67,11946.67,10920,10412.67,10194.67,10585.33,11306.67,12206.67,13386.67,14958,16872.67,18570,20330,21797.33,22772.67,23705.33,23820,22128,20812.67,19361.33,17966.67,16885.33,14939.33,12676
1,2006,7,20,10953.33,9932.67,9257.33,8834.67,8847.33,9374,10251.33,11214.67,12146.67,13452,15118,16250.67,17944.67,19746,20909.33,21314,20962,22460.67,23102.67,21628,20336,19302,16850,14258
1,2006,7,21,12451.33,11153.33,10468.67,9997.33,9813.33,10401.33,11346,12317.33,13636.67,14898.67,16903.33,18662.67,20324,21656,22452,22347.33,21656,21796,21330.67,20284.67,19357.33,18334,16462.67,14342.67
1,2006,7,22,12589.33,11512.67,10910.67,10436.67,9947.33,10048.67,10320,11667.33,13187.33,14984,16926,18112,18976,19712,20239.33,20394,20980,21114,21036,19777.33,18467.33,17717.33,15540,13404.67
1,2006,7,23,11622,10456.67,9658,9146.67,8903.33,8878,9298.67,10437.33,12215.33,13910.67,15155.33,16474.67,17357.33,18368,18864,19369.33,19781.33,19991.33,19420.67,18500.67,17324,16478.67,14508.67,12367.33
1,2006,7,24,10627.33,9689.33,8990,8603.33,8625.33,9261.33,10010,10800.67,11792.67,12988,14359.33,15722.67,17022,18076,18971.33,19600,20285.33,20469.33,20367.33,19549.33,18381.33,17700.67,15352.67,12869.33
1,2006,7,25,11127.33,10116,9521.33,9149.33,9109.33,9801.33,10584,11345.33,11724.67,12155.33,12653.33,13028.67,13094.67,13290.67,13918,15102,16478.67,17296.67,17567.33,17440.67,16931.33,16600.67,14688.67,12672
1,2006,7,26,10899.33,9739.33,9344,8876.67,8952,9670.67,10902,11598.67,11975.33,12696.67,14612,16358,17988,19652,20458,21356.67,22249.33,22774,22508.67,21038,19903.33,18758.67,16418,13688.67
1,2006,7,27,11954.67,10892.67,10074.67,9478.67,9504.67,10126.67,11018,11892.67,12595.33,14190,16144,18125.33,19344,20791.33,22024.67,22808.67,23494,24100,23906.67,22815.33,21493.33,20561.33,18378,15789.33
1,2006,7,28,13787.33,12414,11439.33,10784,10788,11323.33,12156.67,13087.33,14653.33,16304,18005.33,19008.67,20040.67,20970,21441.33,21702.67,22440.67,23151.33,22869.33,21675.33,20360.67,19324,17186,14933.33
1,2006,7,29,13104,11935.33,11054.67,10386,10170,10057.33,10479.33,11592,13082.67,14538,16433.33,18447.33,19951.33,20985.33,21614.67,22035.33,22042,21742,21334.67,20400,18982.67,18085.33,16243.33,14041.33
1,2006,7,30,12306.67,10939.33,10130.67,9462,9276.67,9156.67,9494.67,10922.67,13261.33,15459.33,17198.67,19102.67,20656,21770,22540,23314.67,23894.67,24288.67,23650.67,22554,21528,20400,18287.33,15725.33
1,2006,7,31,13616,12306.67,11497.33,10829.33,10686,10931.33,11792.67,12594,13830,15689.33,18074,19742.67,21478,22686.67,23456.67,24225.33,24925.33,25461.33,25380.67,24204,23184,22166.67,19334,16597.33
1,2006,8,1,14541.33,13308,12304.67,11568.67,11245.33,11742.67,12681.33,13205.33,14548,16077.33,18092.67,19696,21144.67,22681.33,23816.67,24946,25880.67,26242,25995.33,24684.67,23599.33,22576,19782,17070
1,2006,8,2,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,8,3,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,8,4,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,8,5,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,8,6,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,8,7,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,8,8,,,,,,,,,,,,,,,,,,,,,,,,
1,2006,8,9,12958.67,11807.33,11239.33,10532,10622.67,11089.33,11695.33,12130.67,12717.33,13611.33,14754,16219.33,16922.67,17474.67,17952.67,18510.67,19402,20718,20792.67,19420,19088.67,18255.33,16248.67,14119.33
1,2006,8,10,12171.33,11368.67,10529.33,10030,10036.67,10730,11855.33,12470.67,12777.33,14055.33,16164,17761.33,18913.33,20344.67,21056.67,21963.33,22908,23230.67,23018.67,22220.67,21403.33,20248,17687.33,15324
1,2006,8,11,13379.33,12229.33,11332.67,10680,10558.67,10884,11698.67,12206,12694.67,13303.33,13526,13602.67,13752.67,13740,13650.67,13994.67,14286.67,14709.33,14549.33,14538.67,14797.33,14463.33,12992,11380
1,2006,8,12,10116,9188.67,8632,8308,8250,8288,8858,9762.67,11536.67,12879.33,13532.67,13702.67,13862.67,14096,14194.67,14835.33,15269.33,15768,15584,14966,14609.33,14152,12455.33,10680.67
1,2006,8,13,9180,8212,7665.33,7372,7230.67,7296.67,7592.67,8717.33,10701.33,12442,13322,14185.33,15192.67,16272,17038.67,17712.67,18362,18806,18368,17232,16286,15640,13715.33,11428
1,2006,8,14,9942.67,9030,8441.33,7990.67,8066,8750,9765.33,10336.67,10960.67,11790.67,13194,14954.67,16636.67,17942.67,18600.67,19185.33,19451.33,20024,20017.33,19110.67,18702,17784,15442,13114
1,2006,8,15,11566,10584.67,9874,9478,9455.33,10029.33,11102.67,11660.67,12592.67,13840.67,15563.33,16443.33,17097.33,17691.33,18334.67,19534,20035.33,19774,19193.33,18378,18191.33,17577.33,15508.67,13434
1,2006,8,16,11568,10767.33,10342.67,9866,9812.67,10128,10908.67,11531.33,12542,13678.67,14720.67,15948.67,17043.33,18168.67,19018.67,20125.33,20875.33,21420,21001.33,19493.33,18365.33,16945.33,14515.33,12178.67
1,2006,8,17,10488.67,9454,8771.33,8295.33,8329.33,8933.33,9933.33,10410,10926,11970.67,13241.33,14582,15875.33,16707.33,17676.67,18759.33,19401.33,19824,19622,18328,17718.67,16818.67,14486,12204
